,usage,demand,actual_limit
0,0.0,0.0,3.0099998333341667
1,0.0,0.0,3.019998666693333
2,0.0,0.0,3.029995500202496
3,0.0,0.0,3.039989334186634
4,0.0,0.0,3.0499791692706784
5,0.0,0.0,3.0599640064794444
6,0.0,0.0,3.0699428473375328
7,0.01,0.01,3.079914693969173
8,0.01,0.01,3.089878549198011
9,0.01,0.01,3.099833416646828
10,0.01,0.01,3.1097783008371747
11,0.01,0.01,3.119712207288919
12,0.01,0.01,3.129634142619695
13,0.01,0.01,3.1395431146442365
14,0.01,0.01,3.149438132473599
15,0.011000000000000001,0.011000000000000001,3.159318206614246
16,0.011000000000000001,0.011000000000000001,3.169182349066996
17,0.011000000000000001,0.011000000000000001,3.179029573425824
18,0.011000000000000001,0.011000000000000001,3.1888588949765007
19,0.011000000000000001,0.011000000000000001,3.1986693307950613
20,0.011000000000000001,0.011000000000000001,3.2084598998461
21,0.011000000000000001,0.011000000000000001,3.2182296230808696
22,0.011000000000000001,0.011000000000000001,3.2279775235351886
23,0.012100000000000001,0.012100000000000001,3.2377026264271347
24,0.012100000000000001,0.012100000000000001,3.247403959254523
25,0.012100000000000001,0.012100000000000001,3.2570805518921553
26,0.012100000000000001,0.012100000000000001,3.2667314366888314
27,0.012100000000000001,0.012100000000000001,3.2763556485641137
28,0.012100000000000001,0.012100000000000001,3.2859522251048356
29,0.012100000000000001,0.012100000000000001,3.29552020666134
30,0.012100000000000001,0.012100000000000001,3.3050586364434436
31,0.013310000000000002,0.013310000000000002,3.314566560616118
32,0.013310000000000002,0.013310000000000002,3.3240430283948683
33,0.013310000000000002,0.013310000000000002,3.3334870921408144
34,0.013310000000000002,0.013310000000000002,3.3428978074554516
35,0.013310000000000002,0.013310000000000002,3.3522742332750903
36,0.013310000000000002,0.013310000000000002,3.361615431964962
37,0.013310000000000002,0.013310000000000002,3.370920469412983
38,0.013310000000000002,0.013310000000000002,3.3801884151231616
39,0.014641000000000003,0.014641000000000003,3.389418342308651
40,0.014641000000000003,0.014641000000000003,3.398609327984423
41,0.014641000000000003,0.014641000000000003,3.4077604530595704
42,0.014641000000000003,0.014641000000000003,3.416870802429211
43,0.014641000000000003,0.014641000000000003,3.425939465066
44,0.014641000000000003,0.014641000000000003,3.4349655341112304
45,0.014641000000000003,0.014641000000000003,3.44394810696552
46,0.014641000000000003,0.014641000000000003,3.4528862853790683
47,0.016105100000000004,0.016105100000000004,3.461779175541483
48,0.016105100000000004,0.016105100000000004,3.4706258881711585
49,0.016105100000000004,0.016105100000000004,3.479425538604203
50,0.016105100000000004,0.016105100000000004,3.4881772468829078
51,0.016105100000000004,0.016105100000000004,3.496880137843737
52,0.016105100000000004,0.016105100000000004,3.5055333412048473
53,0.016105100000000004,0.016105100000000004,3.5141359916531134
54,0.016105100000000004,0.016105100000000004,3.5226872289306597
55,0.017715610000000007,0.017715610000000007,3.5311861979208836
56,0.017715610000000007,0.017715610000000007,3.5396320487339694
57,0.017715610000000007,0.017715610000000007,3.548023936791874
58,0.017715610000000007,0.017715610000000007,3.556361022912784
59,0.017715610000000007,0.017715610000000007,3.5646424733950357
60,0.017715610000000007,0.017715610000000007,3.5728674601004817
61,0.017715610000000007,0.017715610000000007,3.581035160537305
62,0.017715610000000007,0.017715610000000007,3.58914475794227
63,0.019487171000000008,0.019487171000000008,3.597195441362392
64,0.019487171000000008,0.019487171000000008,3.60518640573604
65,0.019487171000000008,0.019487171000000008,3.6131168519734342
66,0.019487171000000008,0.019487171000000008,3.62098598703656
67,0.019487171000000008,0.019487171000000008,3.628793024018469
68,0.019487171000000008,0.019487171000000008,3.6365371822219683
69,0.019487171000000008,0.019487171000000008,3.6442176872376915
70,0.019487171000000008,0.019487171000000008,3.651833771021537
71,0.021435888100000012,0.021435888100000012,3.6593846719714733
72,0.021435888100000012,0.021435888100000012,3.6668696350036982
73,0.021435888100000012,0.021435888100000012,3.6742879116281455
74,0.021435888100000012,0.021435888100000012,3.6816387600233345
75,0.021435888100000012,0.021435888100000012,3.6889214451105516
76,0.021435888100000012,0.021435888100000012,3.696135238627357
77,0.021435888100000012,0.021435888100000012,3.7032794192004106
78,0.021435888100000012,0.021435888100000012,3.710353272417608
79,0.023579476910000015,0.023579476910000015,3.717356090899523
80,0.023579476910000015,0.023579476910000015,3.7242871743701427
81,0.023579476910000015,0.023579476910000015,3.7311458297268962
82,0.023579476910000015,0.023579476910000015,3.737931371109963
83,0.023579476910000015,0.023579476910000015,3.74464311997086
84,0.023579476910000015,0.023579476910000015,3.7512804051402933
85,0.023579476910000015,0.023579476910000015,3.757842562895277
86,0.023579476910000015,0.023579476910000015,3.7643289370255055
87,0.025937424601000018,0.025937424601000018,3.7707388788989697
88,0.025937424601000018,0.025937424601000018,3.7770717475268243
89,0.025937424601000018,0.025937424601000018,3.7833269096274837
90,0.025937424601000018,0.025937424601000018,3.789503739689951
91,0.025937424601000018,0.025937424601000018,3.7956016200363663
92,0.025937424601000018,0.025937424601000018,3.8016199408837776
93,0.025937424601000018,0.025937424601000018,3.8075581004051147
94,0.025937424601000018,0.025937424601000018,3.813415504789374
95,0.02853116706110002,0.02853116706110002,3.8191915683009987
96,0.02853116706110002,0.02853116706110002,3.8248857133384506
97,0.02853116706110002,0.02853116706110002,3.8304973704919707
98,0.02853116706110002,0.02853116706110002,3.836025978600521
99,0.02853116706110002,0.02853116706110002,3.8414709848078967
100,0.02853116706110002,0.02853116706110002,3.8468318446180154
101,0.02853116706110002,0.02853116706110002,3.8521080219493635
102,0.02853116706110002,0.02853116706110002,3.8572989891886036
103,0.031384283767210024,0.031384283767210024,3.8624042272433385
104,0.031384283767210024,0.031384283767210024,3.8674232255940173
105,0.031384283767210024,0.031384283767210024,3.872355482344987
106,0.031384283767210024,0.031384283767210024,3.8772005042746818
107,0.031384283767210024,0.031384283767210024,3.881957806884948
108,0.031384283767210024,0.031384283767210024,3.8866269144494874
109,0.031384283767210024,0.031384283767210024,3.8912073600614354
110,0.031384283767210024,0.031384283767210024,3.895698685680048
111,0.03452271214393103,0.03452271214393103,3.9001004421765053
112,0.03452271214393103,0.03452271214393103,3.904412189378826
113,0.03452271214393103,0.03452271214393103,3.9086334961158835
114,0.03452271214393103,0.03452271214393103,3.9127639402605214
115,0.03452271214393103,0.03452271214393103,3.9168031087717674
116,0.03452271214393103,0.03452271214393103,3.920750597736136
117,0.03452271214393103,0.03452271214393103,3.9246060124080206
118,0.03452271214393103,0.03452271214393103,3.928368967249167
119,0.03797498335832414,0.03797498335832414,3.9320390859672267
120,0.03797498335832414,0.03797498335832414,3.9356160015533863
121,0.03797498335832414,0.03797498335832414,3.939099356319068
122,0.03797498335832414,0.03797498335832414,3.942488801931698
123,0.03797498335832414,0.03797498335832414,3.945783999449539
124,0.03797498335832414,0.03797498335832414,3.9489846193555866
125,0.03797498335832414,0.03797498335832414,3.952090341590516
126,0.03797498335832414,0.03797498335832414,3.9551008555846927
127,0.04177248169415655,0.04177248169415655,3.9580158602892253
128,0.04177248169415655,0.04177248169415655,3.960835064206073
129,0.04177248169415655,0.04177248169415655,3.963558185417193
130,0.04177248169415655,0.04177248169415655,3.9661849516127345
131,0.04177248169415655,0.04177248169415655,3.9687151001182652
132,0.04177248169415655,0.04177248169415655,3.971148377921045
133,0.04177248169415655,0.04177248169415655,3.9734845416953197
134,0.04177248169415655,0.04177248169415655,3.9757233578266593
135,0.04594972986357221,0.04594972986357221,3.977864602435316
136,0.04594972986357221,0.04594972986357221,3.979908061398614
137,0.04594972986357221,0.04594972986357221,3.98185353037236
138,0.04594972986357221,0.04594972986357221,3.983700814811277
139,0.04594972986357221,0.04594972986357221,3.9854497299884604
140,0.04594972986357221,0.04594972986357221,3.9871001010138505
141,0.04594972986357221,0.04594972986357221,3.98865176285172
142,0.04594972986357221,0.04594972986357221,3.990104560337178
143,0.050544702849929436,0.050544702849929436,3.9914583481916868
144,0.050544702849929436,0.050544702849929436,3.9927129910375885
145,0.050544702849929436,0.050544702849929436,3.9938683634116448
146,0.050544702849929436,0.050544702849929436,3.9949243497775813
147,0.050544702849929436,0.050544702849929436,3.9958808445376404
148,0.050544702849929436,0.050544702849929436,3.9967377520431437
149,0.050544702849929436,0.050544702849929436,3.9974949866040546
150,0.050544702849929436,0.050544702849929436,3.9981524724975483
151,0.05559917313492239,0.05559917313492239,3.998710143975583
152,0.05559917313492239,0.05559917313492239,3.999167945271476
153,0.05559917313492239,0.05559917313492239,3.999525830605479
154,0.05559917313492239,0.05559917313492239,3.999783764189357
155,0.05559917313492239,0.05559917313492239,3.999941720229966
156,0.05559917313492239,0.05559917313492239,3.9999996829318345
157,0.05559917313492239,0.05559917313492239,3.99995764649874
158,0.05559917313492239,0.05559917313492239,3.999815615134291
159,0.06115909044841463,0.06115909044841463,3.999573603041505
160,0.06115909044841463,0.06115909044841463,3.9992316344213905
161,0.06115909044841463,0.06115909044841463,3.9987897434705237
162,0.06115909044841463,0.06115909044841463,3.9982479743776325
163,0.06115909044841463,0.06115909044841463,3.997606381319174
